"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",7.564,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",7.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",2.946,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",2.251,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",2.83,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",2.547,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",4.031,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",3.997,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",2.988,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",1.874,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",1.936,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",2.178,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",3.069,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",3.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",3.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",5.196,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",5.326,,,,"Repository: OECD"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",5.257,,,,"Repository: OECD"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",4.305,,,,"Repository: OECD"
"Iceland","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",2.548,,,,"Repository: OECD | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 74 years old"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",6.5,,,"Unemployment definition: Two criteria (not in employment and seeking)","Age coverage - maximum age: 74 years old"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",7.627,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",8.069,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",9.497,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",9.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",9.884,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",10.538,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",11.211,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",11.688,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",11.896,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",12.683,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",12.149,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",10.655,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",8.359,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",8.363,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",7.749,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",6.723,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",6.076,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",6.777,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",7.73,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",7.866,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",8.869,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",9.211,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",9.599,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",10.834,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",11.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",12.117,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",11.985,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",11.864,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",11.661,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",11.086,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",10.212,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",9.321,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",10.097,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",9.781,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",10.989,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",10.973,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",10.719,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",10.535,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",9.404,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1984",9.404,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - EU Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1983",8.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Italy","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1982",9.02,,,,"Age coverage - minimum age: 14 years old"
"Italy","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1980",7.53,,,,"Age coverage - minimum age: 14 years old"
"Italy","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1979",7.64,,,"Break in series: Other or unspecified type of break","Age coverage - minimum age: 14 years old"
"Italy","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1978",7.23,,,,"Age coverage - minimum age: 14 years old"
"Italy","LFS - Labour Force Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","1975",5.9,,,,"Age coverage - minimum age: 14 years old"
"Jersey","HS - Social Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",4,,,"Unemployment definition: Registered unemployed","Data reference period: December | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Jersey","HS - Social Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",4.6,,,,"Data reference period: July | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Jersey","HS - Social Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",5.7,,,,"Data reference period: July | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 64 years old"
"Jersey","ADM-EOR - Registered Unemployment Records","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",4.7,,,"Unemployment definition: Registered unemployed","Age coverage - minimum age: 16 years old"
"Jersey","HS - Social Survey","Unemployment rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",3,,,,"Data reference period: July | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - minimum age: 16 years old"
